,bedrooms,bathrooms,toilets,parking_space,price,title,town,state,cluster
13372,5,5,6,4,85000000,2,99,16,0
13375,3,5,5,4,45000000,0,9,16,0
13377,4,4,5,4,50000000,6,99,16,0
13378,5,5,5,4,120000000,2,99,16,2
13380,4,4,5,4,65000000,6,99,16,0
13381,4,4,5,4,70000000,2,10,16,0
13383,4,4,5,4,58000000,2,99,16,0
13389,5,5,6,4,130000000,2,64,16,2
13390,3,3,4,4,30000000,1,122,16,0
13391,4,4,5,4,35000000,2,136,21,0
13394,4,4,5,4,140000000,6,99,16,2
13397,3,4,5,4,60000000,6,78,1,0
13398,5,6,6,4,75000000,2,99,16,0
13401,4,4,5,4,40000000,2,10,16,0
13402,5,5,5,4,130000000,2,99,16,2
13403,5,5,6,4,95000000,2,99,16,0
13405,5,5,6,4,125000000,2,99,16,2
13406,4,5,5,4,65000000,2,10,16,0
13407,5,6,6,4,95000000,2,99,16,0
13410,4,4,5,4,95000000,6,144,16,0
13411,3,3,4,4,45000000,4,99,16,0
13414,4,4,5,4,200000000,2,89,1,1
13419,5,5,6,4,60000000,2,55,16,0
13420,5,5,6,4,275000000,2,99,16,1
13428,5,5,6,4,100000000,2,99,16,2
13429,4,5,5,4,80000000,6,47,1,0
13433,4,5,5,4,1300000,0,68,16,0
13434,4,4,5,4,56000000,6,149,1,0
13438,4,5,5,4,160000000,1,64,16,2
13440,4,4,5,4,47000000,4,10,16,0
13442,5,5,6,4,160000000,2,99,16,2
13443,5,5,6,4,140000000,2,99,16,2
13444,5,5,6,4,60000000,2,106,16,0
13446,4,4,5,4,185000000,6,64,16,2
13450,4,5,5,4,75000000,4,99,16,0
13454,5,5,6,4,300000000,2,99,16,1
13456,4,5,5,4,29500000,2,101,1,0
13460,4,5,5,4,45000000,4,99,16,0
13462,5,5,5,4,65000000,2,99,16,0
13464,6,5,6,4,25000000,4,60,18,0
13466,3,3,4,4,30000000,1,140,18,0
13468,4,4,4,4,15000000,2,35,16,0
13474,4,4,5,4,60000000,4,99,16,0
13475,5,5,5,4,125000000,2,99,16,2
13477,5,5,6,4,70000000,2,10,16,0
13478,4,4,5,4,60000000,2,10,16,0
13479,4,4,5,4,100000000,4,100,1,2
13485,4,4,5,4,75000000,2,101,1,0
13486,4,4,4,4,6000000,1,65,16,0
13489,5,6,6,4,100000000,2,99,16,2
13491,5,5,5,4,107000000,2,55,16,2
13492,5,5,6,4,85000000,2,99,16,0
13495,6,5,5,4,130000000,2,99,16,2
13498,4,4,5,4,130000000,6,99,16,2
13500,4,5,5,4,250000000,2,99,16,1
13503,5,5,6,4,80000000,2,10,16,0
13509,4,4,5,4,100000000,2,16,1,2
13515,5,5,6,4,70000000,2,99,16,0
13517,3,4,4,4,26500000,1,103,1,0
13519,5,5,6,4,235000000,2,106,16,1
13520,3,5,5,4,130000000,2,99,16,2
13523,5,5,6,4,230000000,2,99,16,1
13524,5,5,6,4,145000000,2,99,16,2
13528,5,6,6,4,160000000,4,99,16,2
13532,5,5,6,4,115000000,2,99,16,2
13533,5,5,6,4,125000000,2,18,7,2
13534,5,5,6,4,320000000,2,99,16,1
13535,5,5,6,4,150000000,2,99,16,2
13537,4,4,5,4,76000000,2,99,16,0
13538,5,5,5,4,40000000,6,11,20,0
13539,3,3,4,4,35000000,1,2,18,0
13541,5,5,6,4,95000000,2,10,16,0
13546,4,5,5,4,65000000,6,47,1,0
13548,5,5,6,4,200000000,2,99,16,1
13549,4,5,4,4,100000000,4,48,1,2
13552,4,4,5,4,100000000,4,72,16,2
13553,5,5,6,4,110000000,6,99,16,2
13554,5,5,6,4,230000000,2,99,16,1
13555,4,4,5,4,95000000,2,99,16,0
13556,5,5,6,4,320000000,2,99,16,1
13557,4,4,4,4,25000000,4,22,1,0
13558,4,5,5,4,105000000,6,81,1,2
13559,4,4,4,4,70000000,4,99,16,0
13560,4,4,5,4,240000000,2,99,16,1
13565,4,4,5,4,65000000,4,99,16,0
13566,5,6,6,4,125000000,2,99,16,2
13567,4,4,4,4,120000000,2,10,16,2
13568,5,5,5,4,200000000,2,48,1,1
13570,4,5,5,4,120000000,6,142,1,2
13571,6,6,7,4,155000000,2,75,16,2
13572,4,5,5,4,60000000,2,10,16,0
13580,4,4,5,4,120000000,4,99,16,2
13583,4,4,4,4,65000000,2,10,16,0
13584,4,5,5,4,70000000,2,101,1,0
13588,3,3,4,4,100000000,0,139,3,2
13589,4,4,5,4,80000000,4,47,1,0
13590,5,5,5,4,90000000,2,10,16,0
13591,4,5,5,4,120000000,2,64,16,2
13597,5,5,6,4,130000000,2,99,16,2
13598,4,4,5,4,220000000,2,89,1,1
13599,5,5,6,4,90000000,2,99,16,0
13601,4,5,5,4,75000000,2,99,16,0
13603,5,5,5,4,110000000,2,64,16,2
13605,4,5,5,4,12000000,1,49,20,0
13606,4,4,5,4,61000000,4,99,16,0
13607,4,5,6,4,145000000,6,144,16,2
13611,3,5,5,4,13000000,1,55,16,0
13612,5,5,5,4,100000000,2,99,16,2
13620,3,5,5,4,24000000,1,55,16,0
13623,4,4,5,4,75000000,2,99,16,0
13636,4,4,5,4,75000000,6,47,1,0
13638,3,5,5,4,70000000,1,48,1,0
13639,5,5,6,4,80000000,2,99,16,0
13640,5,5,6,4,285000000,2,99,16,1
13641,4,5,5,4,25000000,1,58,1,0
13644,5,5,6,4,90000000,2,99,16,0
13648,4,4,5,4,80000000,2,64,16,0
13650,3,3,4,4,30000000,1,99,16,0
13652,5,5,6,4,235000000,2,106,16,1
13657,4,4,5,4,65000000,4,99,16,0
13659,5,5,5,4,260000000,2,99,16,1
13660,5,5,5,4,80000000,2,119,16,0
13663,5,5,6,4,170000000,4,99,16,2
13664,4,4,5,4,69000000,4,99,16,0
13666,4,4,4,4,130000000,2,64,16,2
13667,5,5,6,4,185000000,2,99,16,2
13668,5,5,6,4,200000000,4,89,1,1
13669,5,5,6,4,105000000,2,99,16,2
13672,4,5,5,4,80000000,6,99,16,0
13673,5,6,6,4,150000000,2,99,16,2
13675,4,5,5,4,60000000,4,10,16,0
13676,5,5,5,4,50000000,2,110,1,0
13677,5,5,5,4,170000000,2,78,1,2
13678,4,5,5,4,47000000,6,99,16,0
13680,4,4,5,4,100000000,2,99,16,2
13681,5,5,6,4,270000000,2,99,16,1
13683,4,4,4,4,140000000,2,106,16,2
13685,5,5,6,4,140000000,2,99,16,2
13687,5,5,6,4,180000000,2,99,16,2
13688,4,5,5,4,57000000,4,99,16,0
13689,4,5,5,4,70000000,4,99,16,0
13694,5,5,5,4,59000000,1,45,1,0
13695,4,4,5,4,80000000,2,99,16,0
13696,6,6,7,4,30000000,2,132,11,0
13697,5,5,6,4,75000000,2,10,16,0
13700,4,4,5,4,90000000,5,99,16,0
13705,4,6,5,4,150000000,6,68,16,2
13706,4,4,5,4,82000000,2,99,16,0
13707,5,5,6,4,70000000,2,75,16,0
13709,6,3,4,4,150000000,2,75,16,2
13712,3,5,5,4,90000000,0,109,16,0
13714,3,3,4,4,26000000,1,101,1,0
13721,4,5,6,4,80000000,2,99,16,0
13724,5,5,6,4,100000000,2,99,16,2
13728,5,5,5,4,170000000,2,99,16,2
13729,4,4,5,4,61000000,4,99,16,0
13731,5,5,6,4,100000000,2,99,16,2
13732,4,4,4,4,55000000,2,10,16,0
13736,4,4,5,4,145000000,2,32,1,2
13739,3,3,4,4,27000000,3,41,1,0
13740,6,6,7,4,120000000,2,99,16,2
13741,4,4,5,4,35000000,2,75,16,0
13743,4,5,5,4,100000000,4,64,16,2
13744,4,4,5,4,125000000,4,119,16,2
13747,4,5,5,4,50000000,2,49,20,0
13749,4,5,5,4,55000000,4,100,1,0
13750,4,5,6,4,35000000,1,10,16,0
13751,3,3,4,4,35000000,0,78,1,0
13752,4,4,5,4,53000000,4,99,16,0
13755,5,6,6,4,130000000,2,99,16,2
13757,5,5,5,4,80000000,2,99,16,0
13766,5,6,6,4,140000000,4,99,16,2
13767,5,4,4,4,13500000,1,65,16,0
13768,6,6,7,4,135000000,2,75,16,2
13771,5,5,6,4,130000000,2,99,16,2
13772,5,5,6,4,130000000,2,99,16,2
13774,4,4,4,4,65000000,1,99,16,0
13775,5,5,6,4,270000000,2,99,16,1
13779,3,4,4,4,30000000,1,94,1,0
13781,5,6,7,4,120000000,2,99,16,2
13782,3,5,5,4,25000000,3,136,21,0
13785,3,5,5,4,14000000,1,49,20,0
13792,4,5,5,4,80000000,4,99,16,0
13794,4,5,5,4,130000000,2,136,21,2
13796,4,6,7,4,75000000,2,99,16,0
13797,5,5,6,4,120000000,2,99,16,2
13798,4,4,5,4,210000000,0,144,16,1
13799,5,5,5,4,70000000,2,10,16,0
13803,5,5,6,4,150000000,2,47,1,2
13804,4,4,5,4,120000000,4,149,1,2
13809,5,5,6,4,40000000,2,75,16,0
13812,5,5,6,4,95000000,2,10,16,0
13817,4,5,5,4,48000000,4,99,16,0
13824,4,5,5,4,250000000,2,30,1,1
13826,4,4,5,4,280000000,2,68,16,1
13827,4,4,5,4,130000000,6,99,16,2
13829,4,4,5,4,155000000,6,144,16,2
13832,5,5,5,4,260000000,2,99,16,1
13835,3,3,4,4,68000000,0,99,16,0
13842,5,5,5,4,130000000,6,99,16,2
13847,5,5,6,4,190000000,2,99,16,2
13849,5,5,6,4,125000000,2,99,16,2
13852,4,4,5,4,75000000,4,99,16,0
13854,3,5,5,4,45000000,0,150,16,0
13858,3,3,4,4,20000000,1,55,16,0
13859,5,5,6,4,125000000,2,99,16,2
13860,5,5,5,4,190000000,2,104,1,2
13861,4,5,5,4,47000000,2,103,1,0
13862,4,5,5,4,50000000,6,47,1,0
13863,5,5,6,4,250000000,6,107,1,1
13864,3,4,4,4,8500000,1,65,16,0
13866,5,5,6,4,197000000,2,99,16,1
13872,4,4,5,4,85000000,2,99,16,0
13873,3,3,4,4,42000000,1,10,16,0
13875,6,6,6,4,150000000,2,76,16,2
13878,4,4,5,4,65000000,4,103,1,0
13880,3,3,4,4,85000000,6,106,16,0
13883,5,5,6,4,135000000,4,144,16,2
13887,4,4,5,4,75000000,2,99,16,0
13890,5,6,7,4,145000000,2,99,16,2
13896,5,5,5,4,130000000,2,68,16,2
13900,4,4,5,4,90000000,2,99,16,0
13901,4,5,5,4,220000000,0,147,1,1
13902,5,5,7,4,320000000,2,99,16,1
13905,3,4,4,4,30000000,1,101,1,0
13907,4,5,5,4,25000000,1,55,16,0
13908,5,5,6,4,155000000,2,99,16,2
13911,5,5,5,4,50000000,2,65,16,0
13912,5,6,6,4,320000000,2,99,16,1
13913,5,5,6,4,200000000,2,99,16,1
13914,4,4,5,4,40000000,2,75,16,0
13918,5,5,5,4,230000000,2,99,16,1
13919,6,6,7,4,130000000,2,99,16,2
13921,5,5,6,4,165000000,2,149,1,2
13926,4,5,5,4,130000000,4,144,16,2
13935,4,4,4,4,80000000,4,99,16,0
13937,4,4,5,4,85000000,2,99,16,0
13939,4,4,5,4,82000000,2,99,16,0
13941,4,5,5,4,44000000,4,99,16,0
13943,4,4,5,4,65000000,2,10,16,0
13948,5,6,7,4,115000000,2,99,16,2
13951,3,4,4,4,50000000,1,10,16,0
13955,4,5,5,4,40000000,0,132,11,0
13958,4,5,5,4,95000000,2,99,16,0
13960,5,5,6,4,100000000,2,99,16,2
13961,4,4,5,4,60000000,2,14,16,0
13962,4,4,5,4,75000000,2,99,16,0
13964,4,4,5,4,75000000,2,10,16,0
13966,4,5,5,4,48000000,4,10,16,0
13969,4,6,6,4,75000000,4,99,16,0
13970,5,5,5,4,65000000,4,16,1,0
13971,5,5,6,4,320000000,1,99,16,1
13972,5,6,6,4,140000000,2,99,16,2
13975,4,4,5,4,280000000,2,68,16,1
13979,4,4,5,4,130000000,4,144,16,2
13980,4,5,5,4,75000000,2,99,16,0
13982,5,5,6,4,60000000,2,10,16,0
13984,5,5,5,4,105000000,2,99,16,2
13989,3,4,4,4,65000000,6,10,16,0
13990,5,5,6,4,235000000,2,106,16,1
13993,4,4,5,4,90000000,6,99,16,0
13997,5,6,7,4,120000000,2,99,16,2
13999,5,5,5,4,85000000,2,106,16,0
14001,4,5,5,4,135000000,2,99,16,2
14002,5,5,5,4,125000000,4,99,16,2
14003,4,4,4,4,40000000,2,111,18,0
14004,5,5,6,4,160000000,2,99,16,2
14005,5,5,6,4,75000000,2,99,16,0
14007,4,4,5,4,30000000,4,99,16,0
14009,5,5,6,4,160000000,2,99,16,2
14014,5,6,6,4,80000000,2,48,1,0
14015,3,3,4,4,40000000,0,99,16,0
14016,4,5,5,4,59000000,6,78,1,0
14017,5,5,6,4,70000000,3,10,16,0
14018,3,5,5,4,47000000,6,10,16,0
14019,5,5,5,4,250000000,2,99,16,1
14020,5,5,6,4,280000000,6,47,1,1
14029,3,3,4,4,16000000,1,55,16,0
14031,4,5,5,4,85000000,2,82,12,0
14032,4,5,5,4,75000000,6,48,1,0
14033,4,5,5,4,75000000,6,99,16,0
14036,4,4,5,4,65000000,4,99,16,0
14037,4,5,5,4,38000000,4,10,16,0
14040,4,4,5,4,75000000,2,103,1,0
14041,5,5,6,4,230000000,2,99,16,1
14043,5,5,6,4,220000000,2,144,16,1
14044,4,4,5,4,32000000,2,55,16,0
14045,4,4,4,4,55000000,6,99,16,0
14048,5,5,6,4,310000000,2,99,16,1
14049,4,4,5,4,85000000,2,99,16,0
14050,5,5,6,4,117000000,2,99,16,2
14051,4,4,5,4,85000000,6,99,16,0
14052,4,5,5,4,65000000,2,10,16,0
14053,4,4,5,4,160000000,2,144,16,2
14057,5,5,6,4,120000000,2,99,16,2
14058,5,5,6,4,320000000,4,99,16,1
14060,5,5,5,4,250000000,2,99,16,1
14064,5,5,6,4,85000000,2,99,16,0
14067,5,5,6,4,200000000,2,99,16,1
14072,5,5,5,4,90000000,2,99,16,0
14075,4,6,6,4,130000000,2,99,16,2
14078,5,5,5,4,50000000,2,64,16,0
14079,4,4,5,4,35000000,1,55,16,0
14081,5,6,7,4,120000000,2,99,16,2
14087,5,5,6,4,170000000,2,99,16,2
14088,3,3,4,4,34000000,1,10,16,0
14089,5,5,6,4,140000000,2,99,16,2
14091,5,4,4,4,30000000,1,49,20,0
14094,3,4,4,4,68000000,1,42,1,0
14097,5,5,6,4,150000000,2,99,16,2
14100,5,6,6,4,135000000,5,144,16,2
14105,4,5,4,4,42000000,2,10,16,0
14107,5,5,6,4,90000000,2,99,16,0
14108,4,4,5,4,120000000,2,99,16,2
14109,3,3,4,4,15000000,1,112,18,0
14113,5,5,6,4,65000000,4,55,16,0
14114,5,5,6,4,125000000,2,99,16,2
14115,4,4,5,4,90000000,4,99,16,0
14116,5,6,6,4,150000000,2,99,16,2
14118,5,5,6,4,320000000,2,68,16,1
14119,4,5,5,4,150000000,6,144,16,2
14120,5,5,5,4,72000000,2,10,16,0
14123,4,4,5,4,73000000,4,99,16,0
14124,4,4,5,4,60000000,6,149,1,0
14126,5,5,5,4,55000000,2,150,16,0
14129,3,5,4,4,18000000,3,55,16,0
14136,4,4,5,4,160000000,2,64,16,2
14139,4,5,5,4,130000000,6,144,16,2
14141,5,5,6,4,90000000,2,99,16,0
14142,5,6,6,4,73000000,2,99,16,0
14143,5,5,6,4,47000000,2,10,16,0
14146,4,4,5,4,75000000,6,47,3,0
14149,4,4,5,4,280000000,2,68,16,1
14151,5,4,4,4,300000000,2,132,11,1
14152,4,5,5,4,35000000,0,138,18,0
14154,4,4,5,4,25000000,1,136,21,0
14155,4,5,5,4,38000000,2,101,1,0
14158,5,5,6,4,150000000,2,99,16,2
14165,6,6,7,4,280000000,2,99,16,1
14168,4,5,5,4,65000000,2,10,16,0
14170,4,5,5,4,57000000,4,99,16,0
14171,5,6,6,4,100000000,2,10,16,2
14173,4,4,4,4,260000000,4,68,16,1
14181,6,5,5,4,120000000,2,47,1,2
14183,4,5,6,4,65000000,6,149,1,0
14185,4,4,4,4,95000000,2,99,16,0
14187,4,5,5,4,65000000,2,49,20,0
14190,5,5,6,4,120000000,2,99,16,2
14192,5,5,6,4,100000000,2,10,16,2
14195,4,5,5,4,45000000,0,13,16,0
14196,4,5,5,4,82000000,4,99,16,0
14199,4,5,5,4,70000000,2,49,20,0
14202,5,5,6,4,165000000,2,99,16,2
14203,4,5,5,4,155000000,2,99,16,2
14204,4,5,5,4,200000000,0,109,16,1
14205,5,5,6,4,300000000,2,99,16,1
14207,4,4,5,4,100000000,4,99,16,2
14209,5,5,6,4,230000000,2,144,16,1
14213,4,4,5,4,67000000,4,99,16,0
14215,3,5,5,4,37000000,1,103,1,0
14216,5,5,5,4,110000000,2,99,16,2
14218,4,4,5,4,55000000,6,99,16,0
14219,4,5,5,4,50000000,6,104,1,0
14223,3,5,5,4,120000000,2,99,16,2
14225,5,5,6,4,90000000,2,99,16,0
14226,3,3,4,4,55000000,6,99,16,0
14228,5,5,6,4,160000000,2,64,16,2
14231,5,5,6,4,165000000,2,106,16,2
14232,4,4,5,4,150000000,4,99,16,2
14233,3,3,4,4,20000000,1,42,1,0
14234,4,4,5,4,95000000,2,99,16,0
14235,4,4,5,4,38000000,6,16,1,0
14237,4,5,5,4,22500000,6,78,1,0
14241,4,4,5,4,120000000,2,64,16,2
14242,5,5,6,4,85000000,2,10,16,0
14245,5,5,6,4,280000000,2,99,16,1
14247,4,4,5,4,62000000,2,10,16,0
14249,4,4,5,4,56000000,6,99,16,0
14250,5,6,6,4,110000000,2,99,16,2
14251,4,4,5,4,73000000,4,99,16,0
14252,4,5,5,4,80000000,2,75,16,0
14253,5,5,6,4,260000000,6,68,16,1
14260,5,5,5,4,29000000,1,49,20,0
14261,5,6,5,4,270000000,2,99,16,1
14262,5,6,7,4,57000000,6,41,1,0
14272,4,5,5,4,45000000,2,10,16,0
14275,4,4,5,4,100000000,2,99,16,2
14277,3,3,4,4,17000000,1,49,20,0
14278,4,4,5,4,47500000,5,99,16,0
14279,4,4,5,4,60000000,6,149,1,0
14281,6,5,4,4,12000000,1,123,18,0
14282,4,5,5,4,50000000,2,10,16,0
14283,6,6,7,4,80000000,2,75,16,0
14284,5,5,6,4,70000000,2,132,11,0
14286,4,4,4,4,68000000,2,99,16,0
14287,5,5,5,4,160000000,4,89,1,2
14290,3,3,4,4,45000000,6,99,16,0
14293,5,5,5,4,170000000,2,99,16,2
14298,4,4,4,4,230000000,4,68,16,1
14300,5,5,5,4,85000000,2,99,16,0
14306,5,5,5,4,260000000,2,99,16,1
14312,5,5,6,4,150000000,2,99,16,2
14313,4,4,5,4,130000000,2,99,16,2
14318,5,5,6,4,155000000,2,99,16,2
14321,4,5,5,4,75000000,0,134,11,0
14322,5,5,7,4,240000000,2,99,16,1
14325,3,5,5,4,40000000,0,76,16,0
14326,4,5,5,4,60000000,4,99,16,0
14327,5,5,6,4,85000000,2,99,16,0
14333,4,4,4,4,40000000,1,49,20,0
14334,4,4,5,4,280000000,2,68,16,1
14337,5,6,6,4,75000000,2,99,16,0
14338,4,5,5,4,36000000,3,55,16,0
14339,4,4,5,4,40000000,1,99,16,0
14340,5,5,6,4,90000000,2,10,16,0
14342,4,4,5,4,270000000,4,68,16,1
14343,4,5,5,4,70000000,4,99,16,0
14344,5,5,6,4,85000000,2,99,16,0
14346,4,5,5,4,85000000,6,89,1,0
14348,4,5,5,4,110000000,2,103,1,2
14349,4,5,5,4,45000000,1,139,16,0
14350,3,3,4,4,75000000,0,99,16,0
14352,3,5,5,4,25000000,0,90,1,0
14354,4,4,5,4,75000000,2,99,16,0
14355,4,5,5,4,60000000,6,47,1,0
14357,4,4,5,4,130000000,2,64,16,2
14360,4,4,5,4,79999999,6,78,1,0
14363,4,4,5,4,160000000,6,99,16,2
14370,4,5,5,4,5000000,0,5,18,0
14374,4,4,5,4,35000000,6,10,16,0
14375,4,4,5,4,100000000,2,99,16,2
14378,4,4,5,4,30000000,2,101,1,0
14383,4,5,5,4,70000000,6,16,1,0
14384,5,5,5,4,150000000,2,99,16,2
14385,5,5,6,4,85000000,2,99,16,0
14390,4,5,5,4,80000000,2,99,16,0
14393,3,5,5,4,35000000,0,105,18,0
14403,5,5,5,4,120000000,2,99,16,2
14406,4,5,5,4,70000000,6,100,1,0
14409,5,5,5,4,150000000,2,99,16,2
14411,5,5,6,4,120000000,2,99,16,2
14418,5,5,6,4,90000000,2,99,16,0
14420,5,6,7,4,80000000,2,99,16,0
14423,4,4,5,4,250000000,2,144,16,1
14424,5,5,6,4,145000000,2,99,16,2
14428,5,5,5,4,160000000,2,99,16,2
14431,5,5,6,4,110000000,2,122,16,2
14433,4,5,5,4,300000000,2,68,16,1
14436,5,5,6,4,300000000,2,99,16,1
14438,5,5,6,4,135000000,4,10,16,2
14439,4,5,5,4,45000000,2,99,16,0
14440,4,4,5,4,90000000,2,99,16,0
14442,5,5,5,4,20000000,1,17,18,0
14444,3,3,4,4,16000000,3,10,16,0
14446,4,4,5,4,65000000,6,99,16,0
14449,5,5,5,4,75000000,2,99,16,0
14450,4,3,4,4,27000000,1,13,16,0
14452,5,5,5,4,110000000,2,99,16,2
14455,5,5,6,4,95000000,2,99,16,0
14459,4,4,5,4,80000000,2,106,16,0
14461,4,4,6,4,90000000,2,99,16,0
14466,4,4,5,4,120000000,6,99,16,2
14467,5,5,6,4,230000000,2,99,16,1
14472,5,5,4,4,180000000,2,99,16,2
14473,4,4,5,4,85000000,2,99,16,0
14475,6,6,7,4,250000000,2,48,1,1
14478,4,4,5,4,65000000,2,10,16,0
14481,5,5,6,4,80000000,2,99,16,0
14487,5,5,6,4,75000000,2,99,16,0
14489,5,6,6,4,145000000,2,99,16,2
14490,3,5,4,4,40000000,1,55,16,0
14494,4,5,5,4,48000000,0,73,16,0
14497,5,5,6,4,90000000,2,10,16,0
14501,4,4,5,4,130000000,2,64,16,2
14503,3,4,4,4,11000000,1,111,18,0
14504,4,4,5,4,125000000,6,144,16,2
14505,4,5,5,4,80000000,2,99,16,0
14506,5,5,6,4,120000000,2,99,16,2
14508,4,4,5,4,67000000,2,99,16,0
14511,5,5,6,4,235000000,2,106,16,1
14512,4,4,5,4,90000000,6,81,1,0
14513,4,4,5,4,65000000,2,99,16,0
14519,5,6,6,4,200000000,2,99,16,1
14523,5,5,6,4,50000000,2,75,16,0
14526,5,6,7,4,120000000,2,99,16,2
14527,5,5,6,4,180000000,2,77,1,2
14529,5,5,6,4,100000000,2,99,16,2
14530,4,4,5,4,70000000,4,106,16,0
14532,3,5,5,4,40000000,1,150,16,0
14534,4,4,5,4,45000000,4,54,18,0
14535,5,5,6,4,78000000,2,48,1,0
14536,5,5,6,4,90000000,2,99,16,0
14538,4,4,4,4,75000000,2,10,16,0
14539,4,5,5,4,18000000,1,106,16,0
14541,4,4,5,4,58000000,6,99,16,0
14542,5,5,6,4,45000000,2,100,1,0
14544,4,4,5,4,70000000,6,64,16,0
14547,4,4,5,4,110000000,6,99,16,2
14548,4,4,5,4,70000000,2,10,16,0
14553,5,6,6,4,300000000,2,99,16,1
14555,4,4,5,4,660000,4,68,16,0
14558,4,4,5,4,100000000,4,99,16,2
14564,4,4,5,4,80000000,4,99,16,0
14565,4,5,5,4,75000000,1,10,16,0
14567,5,6,6,4,80000000,2,99,16,0
14570,4,4,5,4,90000000,2,99,16,0
14572,4,4,5,4,61000000,4,99,16,0
14579,4,5,5,4,55000000,1,112,18,0
14580,4,4,5,4,77000000,2,75,16,0
14581,5,5,5,4,160000000,2,99,16,2
14583,4,4,5,4,250000000,4,89,1,1
14584,5,5,6,4,100000000,2,18,7,2
14586,5,4,5,4,55000000,2,99,16,0
14591,5,5,6,4,120000000,2,99,16,2
14595,6,6,5,4,150000000,2,48,1,2
14596,5,5,5,4,120000000,2,99,16,2
14597,4,4,5,4,170000000,2,144,16,2
14604,6,5,5,4,230000000,2,99,16,1
14605,5,5,6,4,120000000,2,99,16,2
14606,5,5,6,4,70000000,2,99,16,0
14609,4,5,5,4,75000000,2,99,16,0
14612,5,5,6,4,78000000,2,99,16,0
14613,6,6,7,4,180000000,2,106,16,2
14615,3,3,4,4,32500000,6,99,16,0
14616,5,5,6,4,85000000,2,64,16,0
14621,5,5,5,4,135000000,2,64,16,2
14624,4,4,5,4,53000000,6,99,16,0
14626,4,5,5,4,48000000,6,99,16,0
14627,4,5,5,4,50000000,2,99,16,0
14628,4,5,5,4,35000000,2,48,1,0
14631,4,5,5,4,75000000,6,142,1,0
14632,3,5,5,4,22000000,1,94,1,0
14634,5,5,5,4,80000000,2,134,11,0
14636,4,4,5,4,180000000,2,64,16,2
14637,5,5,6,4,95000000,2,99,16,0
14638,5,5,5,4,75000000,2,99,16,0
14641,4,4,4,4,55000000,0,64,16,0
14642,5,6,6,4,165000000,2,99,16,2
14643,5,5,5,4,6000000,1,49,20,0
14644,5,5,5,4,300000000,2,99,16,1
14645,4,4,4,4,40000000,2,49,20,0
14650,4,5,5,4,65000000,2,10,16,0
14652,3,3,4,4,65000000,6,149,1,0
14657,4,5,5,4,230000000,4,68,16,1
14659,4,4,5,4,70000000,2,10,16,0
14660,5,5,6,4,69000000,2,99,16,0
14662,5,5,6,4,135000000,2,99,16,2
14665,5,5,6,4,165000000,2,99,16,2
14666,4,4,5,4,80000000,2,99,16,0
14673,5,5,6,4,180000000,2,99,16,2
14680,4,5,5,4,65000000,2,10,16,0
14681,4,5,5,4,180000000,2,99,16,2
14682,4,4,5,4,90000000,6,47,1,0
14683,4,4,5,4,230000000,2,68,16,1
14684,4,5,5,4,85000000,2,99,16,0
14685,3,5,4,4,29000000,1,85,1,0
14690,4,5,5,4,75000000,6,100,1,0
14692,4,5,5,4,190000000,0,142,1,2
14693,5,5,5,4,280000000,2,99,16,1
14694,5,5,6,4,60000000,2,10,16,0
14695,4,4,5,4,220000000,4,68,16,1
14704,6,6,7,4,140000000,2,64,16,2
14705,4,4,5,4,65000000,1,10,16,0
14706,5,5,5,4,60000000,2,99,16,0
14710,3,3,4,4,45000000,2,10,16,0
14712,3,4,4,4,35000000,6,99,16,0
14713,3,3,4,4,32265000,2,10,16,0
14714,3,3,4,4,40000000,6,10,16,0
14715,4,4,4,4,75000000,2,99,16,0
14716,4,5,6,4,85000000,4,136,21,0
14719,5,5,6,4,70000000,2,45,1,0
14722,4,4,5,4,120000000,6,144,16,2
14724,3,3,4,4,13000000,2,132,11,0
14725,5,5,6,4,130000000,2,99,16,2
14730,5,6,6,4,170000000,2,106,16,2
14731,5,5,5,4,260000000,2,99,16,1
14733,4,5,6,4,150000000,6,144,16,2
14736,3,3,4,4,10000000,1,112,18,0
14738,6,6,7,4,100000000,2,64,16,2
14739,4,5,5,4,45000000,2,49,20,0
14742,4,4,5,4,55000000,1,99,16,0
14743,5,5,6,4,230000000,4,68,16,1
14748,5,5,6,4,235000000,2,106,16,1
14749,3,4,5,4,20000000,1,55,16,0
14750,4,4,5,4,125000000,2,99,16,2
14754,4,4,5,4,130000000,6,144,16,2
14756,3,4,4,4,120000000,2,99,16,2
14757,5,5,6,4,125000000,2,99,16,2
14758,4,4,4,4,45000000,2,106,16,0
14764,4,4,5,4,47000000,2,10,16,0
14765,6,6,6,4,75000000,6,149,1,0
14767,5,5,6,4,200000000,2,10,16,1
14768,3,4,4,4,36000000,6,99,16,0
14769,3,4,4,4,28000000,1,42,1,0
14771,4,5,4,4,65000000,4,99,16,0
14772,3,3,4,4,45000000,0,99,16,0
14773,4,4,5,4,65000000,4,99,16,0
14774,4,5,5,4,220000000,4,68,16,1
14775,5,5,6,4,135000000,2,99,16,2
14779,5,5,6,4,315000000,2,99,16,1
14780,5,6,7,4,165000000,2,99,16,2
14785,5,6,6,4,89000000,2,99,16,0
14787,5,5,6,4,250000000,2,99,16,1
14790,4,4,5,4,75000000,4,99,16,0
14798,5,5,6,4,245000000,4,99,16,1
14800,3,3,4,4,37000000,0,9,16,0
14802,4,4,5,4,48000000,4,10,16,0
